"Notes","Residence State","Residence State Code","Year","Year Code","MCD - ICD Chapter","MCD - ICD Chapter Code",Deaths,Population,Crude Rate
,"Vermont","50","2022","2022","Certain conditions originating in the perinatal period","P00-P96",12,647064,Unreliable
,"Vermont","50","2022","2022","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",49,647064,7.6
,"Vermont","50","2022","2022","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",1693,647064,261.6
,"Vermont","50","2022","2022","Injury, poisoning and certain other consequences of external causes","S00-T98",985,647064,152.2
,"Vermont","50","2022","2022","Codes for special purposes","U00-U99",396,647064,61.2
,"Vermont","50","2022","2022","External causes of morbidity and mortality","V01-Y89",1075,647064,166.1
,"Vermont","50","2023","2023","Certain infectious and parasitic diseases","A00-B99",551,647464,85.1
,"Vermont","50","2023","2023","Neoplasms","C00-D48",1802,647464,278.3
,"Vermont","50","2023","2023","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",298,647464,46.0
,"Vermont","50","2023","2023","Endocrine, nutritional and metabolic diseases","E00-E89",1802,647464,278.3
,"Vermont","50","2023","2023","Mental and behavioural disorders","F01-F99",2467,647464,381.0
,"Vermont","50","2023","2023","Diseases of the nervous system","G00-G98",999,647464,154.3
,"Vermont","50","2023","2023","Diseases of the eye and adnexa","H00-H59",17,647464,Unreliable
,"Vermont","50","2023","2023","Diseases of the circulatory system","I00-I99",3887,647464,600.3
,"Vermont","50","2023","2023","Diseases of the respiratory system","J00-J98",1935,647464,298.9
,"Vermont","50","2023","2023","Diseases of the digestive system","K00-K92",700,647464,108.1
,"Vermont","50","2023","2023","Diseases of the skin and subcutaneous tissue","L00-L98",101,647464,15.6
,"Vermont","50","2023","2023","Diseases of the musculoskeletal system and connective tissue","M00-M99",303,647464,46.8
,"Vermont","50","2023","2023","Diseases of the genitourinary system","N00-N99",646,647464,99.8
,"Vermont","50","2023","2023","Certain conditions originating in the perinatal period","P00-P96",15,647464,Unreliable
,"Vermont","50","2023","2023","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",45,647464,7.0
,"Vermont","50","2023","2023","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",1665,647464,257.2
,"Vermont","50","2023","2023","Injury, poisoning and certain other consequences of external causes","S00-T98",961,647464,148.4
,"Vermont","50","2023","2023","Codes for special purposes","U00-U99",223,647464,34.4
,"Vermont","50","2023","2023","External causes of morbidity and mortality","V01-Y89",1025,647464,158.3
,"Vermont","50","2024 (provisional)","2024","Certain infectious and parasitic diseases","A00-B99",564,647464,87.1
,"Vermont","50","2024 (provisional)","2024","Neoplasms","C00-D48",1802,647464,278.3
,"Vermont","50","2024 (provisional)","2024","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",283,647464,43.7
,"Vermont","50","2024 (provisional)","2024","Endocrine, nutritional and metabolic diseases","E00-E89",1802,647464,278.3
,"Vermont","50","2024 (provisional)","2024","Mental and behavioural disorders","F01-F99",2374,647464,366.7
,"Vermont","50","2024 (provisional)","2024","Diseases of the nervous system","G00-G98",1044,647464,161.2
,"Vermont","50","2024 (provisional)","2024","Diseases of the eye and adnexa","H00-H59",10,647464,Unreliable
,"Vermont","50","2024 (provisional)","2024","Diseases of the circulatory system","I00-I99",3969,647464,613.0
,"Vermont","50","2024 (provisional)","2024","Diseases of the respiratory system","J00-J98",1977,647464,305.3
,"Vermont","50","2024 (provisional)","2024","Diseases of the digestive system","K00-K92",723,647464,111.7
,"Vermont","50","2024 (provisional)","2024","Diseases of the skin and subcutaneous tissue","L00-L98",85,647464,13.1
,"Vermont","50","2024 (provisional)","2024","Diseases of the musculoskeletal system and connective tissue","M00-M99",273,647464,42.2
,"Vermont","50","2024 (provisional)","2024","Diseases of the genitourinary system","N00-N99",587,647464,90.7
,"Vermont","50","2024 (provisional)","2024","Certain conditions originating in the perinatal period","P00-P96",21,647464,3.2
,"Vermont","50","2024 (provisional)","2024","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",51,647464,7.9
,"Vermont","50","2024 (provisional)","2024","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",1719,647464,265.5
,"Vermont","50","2024 (provisional)","2024","Injury, poisoning and certain other consequences of external causes","S00-T98",891,647464,137.6
,"Vermont","50","2024 (provisional)","2024","Codes for special purposes","U00-U99",154,647464,23.8
,"Vermont","50","2024 (provisional)","2024","External causes of morbidity and mortality","V01-Y89",944,647464,145.8
,"Vermont","50","2025 (provisional and partial)","2025","Certain infectious and parasitic diseases","A00-B99",354,647464,54.7
,"Vermont","50","2025 (provisional and partial)","2025","Neoplasms","C00-D48",1282,647464,198.0
,"Vermont","50","2025 (provisional and partial)","2025","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",189,647464,29.2
,"Vermont","50","2025 (provisional and partial)","2025","Endocrine, nutritional and metabolic diseases","E00-E89",1221,647464,188.6
,"Vermont","50","2025 (provisional and partial)","2025","Mental and behavioural disorders","F01-F99",1627,647464,251.3
,"Vermont","50","2025 (provisional and partial)","2025","Diseases of the nervous system","G00-G98",843,647464,130.2
,"Vermont","50","2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99",2832,647464,437.4
,"Vermont","50","2025 (provisional and partial)","2025","Diseases of the respiratory system","J00-J98",1395,647464,215.5
,"Vermont","50","2025 (provisional and partial)","2025","Diseases of the digestive system","K00-K92",512,647464,79.1
,"Vermont","50","2025 (provisional and partial)","2025","Diseases of the skin and subcutaneous tissue","L00-L98",66,647464,10.2
,"Vermont","50","2025 (provisional and partial)","2025","Diseases of the musculoskeletal system and connective tissue","M00-M99",182,647464,28.1
,"Vermont","50","2025 (provisional and partial)","2025","Diseases of the genitourinary system","N00-N99",452,647464,69.8
,"Vermont","50","2025 (provisional and partial)","2025","Certain conditions originating in the perinatal period","P00-P96",10,647464,Unreliable
,"Vermont","50","2025 (provisional and partial)","2025","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",32,647464,4.9
,"Vermont","50","2025 (provisional and partial)","2025","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",1215,647464,187.7
,"Vermont","50","2025 (provisional and partial)","2025","Injury, poisoning and certain other consequences of external causes","S00-T98",498,647464,76.9
,"Vermont","50","2025 (provisional and partial)","2025","Codes for special purposes","U00-U99",54,647464,8.3
,"Vermont","50","2025 (provisional and partial)","2025","External causes of morbidity and mortality","V01-Y89",216,647464,33.4
,"Vermont","50","2025 (provisional and partial)","2025","Data not shown due to 6 month lag to account for delays in death certificate completion for certain causes of death.","999--999",395,647464,61.0
,"Virginia","51","2018","2018","Certain infectious and parasitic diseases","A00-B99",6144,8517685,72.1
,"Virginia","51","2018","2018","Neoplasms","C00-D48",16845,8517685,197.8
,"Virginia","51","2018","2018","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",1736,8517685,20.4
,"Virginia","51","2018","2018","Endocrine, nutritional and metabolic diseases","E00-E89",9639,8517685,113.2
,"Virginia","51","2018","2018","Mental and behavioural disorders","F01-F99",14557,8517685,170.9
,"Virginia","51","2018","2018","Diseases of the nervous system","G00-G98",7887,8517685,92.6
,"Virginia","51","2018","2018","Diseases of the eye and adnexa","H00-H59",62,8517685,0.7
,"Virginia","51","2018","2018","Diseases of the circulatory system","I00-I99",33291,8517685,390.8
,"Virginia","51","2018","2018","Diseases of the respiratory system","J00-J98",15956,8517685,187.3
,"Virginia","51","2018","2018","Diseases of the digestive system","K00-K92",4907,8517685,57.6
,"Virginia","51","2018","2018","Diseases of the skin and subcutaneous tissue","L00-L98",586,8517685,6.9
,"Virginia","51","2018","2018","Diseases of the musculoskeletal system and connective tissue","M00-M99",1194,8517685,14.0
,"Virginia","51","2018","2018","Diseases of the genitourinary system","N00-N99",6467,8517685,75.9
,"Virginia","51","2018","2018","Pregnancy, childbirth and the puerperium","O00-O99",40,8517685,0.5
,"Virginia","51","2018","2018","Certain conditions originating in the perinatal period","P00-P96",342,8517685,4.0
,"Virginia","51","2018","2018","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",310,8517685,3.6
,"Virginia","51","2018","2018","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",9225,8517685,108.3
,"Virginia","51","2018","2018","Injury, poisoning and certain other consequences of external causes","S00-T98",6574,8517685,77.2
,"Virginia","51","2018","2018","External causes of morbidity and mortality","V01-Y89",6963,8517685,81.7
,"Virginia","51","2019","2019","Certain infectious and parasitic diseases","A00-B99",5716,8535519,67.0
,"Virginia","51","2019","2019","Neoplasms","C00-D48",16762,8535519,196.4
,"Virginia","51","2019","2019","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",1856,8535519,21.7
,"Virginia","51","2019","2019","Endocrine, nutritional and metabolic diseases","E00-E89",9906,8535519,116.1
,"Virginia","51","2019","2019","Mental and behavioural disorders","F01-F99",15628,8535519,183.1
,"Virginia","51","2019","2019","Diseases of the nervous system","G00-G98",8353,8535519,97.9
,"Virginia","51","2019","2019","Diseases of the eye and adnexa","H00-H59",46,8535519,0.5
,"Virginia","51","2019","2019","Diseases of the ear and mastoid process","H60-H95",24,8535519,0.3
,"Virginia","51","2019","2019","Diseases of the circulatory system","I00-I99",34124,8535519,399.8
,"Virginia","51","2019","2019","Diseases of the respiratory system","J00-J98",15573,8535519,182.4
,"Virginia","51","2019","2019","Diseases of the digestive system","K00-K92",5127,8535519,60.1
,"Virginia","51","2019","2019","Diseases of the skin and subcutaneous tissue","L00-L98",588,8535519,6.9
,"Virginia","51","2019","2019","Diseases of the musculoskeletal system and connective tissue","M00-M99",1304,8535519,15.3
,"Virginia","51","2019","2019","Diseases of the genitourinary system","N00-N99",6626,8535519,77.6
,"Virginia","51","2019","2019","Pregnancy, childbirth and the puerperium","O00-O99",52,8535519,0.6
,"Virginia","51","2019","2019","Certain conditions originating in the perinatal period","P00-P96",377,8535519,4.4
,"Virginia","51","2019","2019","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",311,8535519,3.6
,"Virginia","51","2019","2019","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",9267,8535519,108.6
,"Virginia","51","2019","2019","Injury, poisoning and certain other consequences of external causes","S00-T98",6619,8535519,77.5
,"Virginia","51","2019","2019","External causes of morbidity and mortality","V01-Y89",7090,8535519,83.1
,"Virginia","51","2020","2020","Certain infectious and parasitic diseases","A00-B99",6368,8590563,74.1
,"Virginia","51","2020","2020","Neoplasms","C00-D48",17710,8590563,206.2
,"Virginia","51","2020","2020","Diseases of the blood and blood-forming organs and certain disorders involving the immune mechanism","D50-D89",2263,8590563,26.3
,"Virginia","51","2020","2020","Endocrine, nutritional and metabolic diseases","E00-E89",12944,8590563,150.7
,"Virginia","51","2020","2020","Mental and behavioural disorders","F01-F99",20166,8590563,234.7
,"Virginia","51","2020","2020","Diseases of the nervous system","G00-G98",9828,8590563,114.4
,"Virginia","51","2020","2020","Diseases of the eye and adnexa","H00-H59",63,8590563,0.7
,"Virginia","51","2020","2020","Diseases of the ear and mastoid process","H60-H95",24,8590563,0.3
,"Virginia","51","2020","2020","Diseases of the circulatory system","I00-I99",38677,8590563,450.2
,"Virginia","51","2020","2020","Diseases of the respiratory system","J00-J98",19760,8590563,230.0
,"Virginia","51","2020","2020","Diseases of the digestive system","K00-K92",5947,8590563,69.2
,"Virginia","51","2020","2020","Diseases of the skin and subcutaneous tissue","L00-L98",663,8590563,7.7
,"Virginia","51","2020","2020","Diseases of the musculoskeletal system and connective tissue","M00-M99",1526,8590563,17.8
,"Virginia","51","2020","2020","Diseases of the genitourinary system","N00-N99",7885,8590563,91.8
,"Virginia","51","2020","2020","Pregnancy, childbirth and the puerperium","O00-O99",46,8590563,0.5
,"Virginia","51","2020","2020","Certain conditions originating in the perinatal period","P00-P96",345,8590563,4.0
,"Virginia","51","2020","2020","Congenital malformations, deformations and chromosomal abnormalities","Q00-Q99",371,8590563,4.3
,"Virginia","51","2020","2020","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified","R00-R99",10786,8590563,125.6
,"Virginia","51","2020","2020","Injury, poisoning and certain other consequences of external causes","S00-T98",7652,8590563,89.1
,"Virginia","51","2020","2020","Codes for special purposes","U00-U99",6320,8590563,73.6
