"Notes","Year","Year Code","UCD - ICD Chapter","UCD - ICD Chapter Code","MCD - ICD-10 113 Cause List","MCD - ICD-10 113 Cause List Code",Deaths,Population,Crude Rate
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Malignant melanoma of skin (C43)","GR113-028",380,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Malignant neoplasm of breast (C50)","GR113-029",2643,334914895,0.8
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Malignant neoplasm of cervix uteri (C53)","GR113-030",105,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Malignant neoplasms of corpus uteri and uterus, part unspecified (C54-C55)","GR113-031",394,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Malignant neoplasm of ovary (C56)","GR113-032",213,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Malignant neoplasm of prostate (C61)","GR113-033",3973,334914895,1.2
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Malignant neoplasms of kidney and renal pelvis (C64-C65)","GR113-034",801,334914895,0.2
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Malignant neoplasm of bladder (C67)","GR113-035",1294,334914895,0.4
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Malignant neoplasms of meninges, brain and other parts of central nervous system (C70-C72)","GR113-036",172,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Malignant neoplasms of lymphoid, hematopoietic and related tissue (C81-C96)","GR113-037",3685,334914895,1.1
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Hodgkin disease (C81)","GR113-038",119,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Non-Hodgkin lymphoma (C82-C85)","GR113-039",1237,334914895,0.4
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Leukemia (C91-C95)","GR113-040",1524,334914895,0.5
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Multiple myeloma and immunoproliferative neoplasms (C88,C90)","GR113-041",846,334914895,0.3
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Other and unspecified malignant neoplasms of lymphoid, hematopoietic and related tissue (C96)","GR113-042",16,334914895,Unreliable
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","All other and unspecified malignant neoplasms (C17,C23-C24,C26-C31,C37-C41,C44-C49,C51-C52,C57-C60,C62-C63,C66,C68-C69,C73-C80,C97)","GR113-043",4069,334914895,1.2
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","In situ neoplasms, benign neoplasms and neoplasms of uncertain or unknown behavior (D00-D48)","GR113-044",2265,334914895,0.7
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Anemias (D50-D64)","GR113-045",11053,334914895,3.3
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Diabetes mellitus (E10-E14)","GR113-046",78270,334914895,23.4
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Nutritional deficiencies (E40-E64)","GR113-047",8391,334914895,2.5
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Malnutrition (E40-E46)","GR113-048",8024,334914895,2.4
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Other nutritional deficiencies (E50-E64)","GR113-049",384,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Meningitis (G00,G03)","GR113-050",96,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Parkinson disease (G20-G21)","GR113-051",4755,334914895,1.4
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Alzheimer disease (G30)","GR113-052",7952,334914895,2.4
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Major cardiovascular diseases (I00-I78)","GR113-053",655845,334914895,195.8
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Diseases of heart (I00-I09,I11,I13,I20-I51)","GR113-054",545510,334914895,162.9
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Acute rheumatic fever and chronic rheumatic heart diseases (I00-I09)","GR113-055",5279,334914895,1.6
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Hypertensive heart disease (I11)","GR113-056",86727,334914895,25.9
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Hypertensive heart and renal disease (I13)","GR113-057",19446,334914895,5.8
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Ischemic heart diseases (I20-I25)","GR113-058",256869,334914895,76.7
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Acute myocardial infarction (I21-I22)","GR113-059",66314,334914895,19.8
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Other acute ischemic heart diseases (I24)","GR113-060",5698,334914895,1.7
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Other forms of chronic ischemic heart disease (I20,I25)","GR113-061",215113,334914895,64.2
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Atherosclerotic cardiovascular disease, so described (I25.0)","GR113-062",60892,334914895,18.2
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","All other forms of chronic ischemic heart disease (I20,I25.1-I25.9)","GR113-063",156254,334914895,46.7
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Other heart diseases (I26-I51)","GR113-064",374512,334914895,111.8
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Acute and subacute endocarditis (I33)","GR113-065",1763,334914895,0.5
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Diseases of pericardium and acute myocarditis (I30-I31,I40)","GR113-066",3039,334914895,0.9
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Heart failure (I50)","GR113-067",189635,334914895,56.6
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","All other forms of heart disease (I26-I28,I34-I38,I42-I49,I51)","GR113-068",268404,334914895,80.1
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Essential hypertension and hypertensive renal disease (I10,I12,I15)","GR113-069",175862,334914895,52.5
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Cerebrovascular diseases (I60-I69)","GR113-070",151092,334914895,45.1
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Atherosclerosis (I70)","GR113-071",12145,334914895,3.6
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Other diseases of circulatory system (I71-I78)","GR113-072",28297,334914895,8.4
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Aortic aneurysm and dissection (I71)","GR113-073",10511,334914895,3.1
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Other diseases of arteries, arterioles and capillaries (I72-I78)","GR113-074",18451,334914895,5.5
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Other disorders of circulatory system (I80-I99)","GR113-075",12557,334914895,3.7
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Influenza and pneumonia (J09-J18)","GR113-076",17986,334914895,5.4
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Influenza (J09-J11)","GR113-077",1277,334914895,0.4
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Pneumonia (J12-J18)","GR113-078",16732,334914895,5.0
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Other acute lower respiratory infections (J20-J22,U04)","GR113-079",113,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Acute bronchitis and bronchiolitis (J20-J21)","GR113-080",80,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Other and unspecified acute lower respiratory infections (J22,U04)","GR113-081",33,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Chronic lower respiratory diseases (J40-J47)","GR113-082",51482,334914895,15.4
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Bronchitis, chronic and unspecified (J40-J42)","GR113-083",258,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Emphysema (J43)","GR113-084",3706,334914895,1.1
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Asthma (J45-J46)","GR113-085",2748,334914895,0.8
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Other chronic lower respiratory diseases (J44,J47)","GR113-086",45361,334914895,13.5
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Pneumoconioses and chemical effects (J60-J66,J68,U07.0)","GR113-087",206,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Pneumonitis due to solids and liquids (J69)","GR113-088",7927,334914895,2.4
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Other diseases of respiratory system (J00-J06,J30- J39,J67,J70-J98)","GR113-089",72959,334914895,21.8
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Peptic ulcer (K25-K28)","GR113-090",695,334914895,0.2
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Diseases of appendix (K35-K38)","GR113-091",43,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Hernia (K40-K46)","GR113-092",433,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Chronic liver disease and cirrhosis (K70,K73-K74)","GR113-093",6420,334914895,1.9
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Alcoholic liver disease (K70)","GR113-094",1471,334914895,0.4
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Other chronic liver disease and cirrhosis (K73-K74)","GR113-095",4963,334914895,1.5
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Cholelithiasis and other disorders of gallbladder (K80-K82)","GR113-096",563,334914895,0.2
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Nephritis, nephrotic syndrome and nephrosis (N00-N07,N17-N19,N25-N27)","GR113-097",41799,334914895,12.5
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Acute and rapidly progressive nephritic and nephrotic syndrome (N00-N01,N04)","GR113-098",760,334914895,0.2
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Chronic glomerulonephritis, nephritis and nephropathy not specified as acute or chronic, and renal sclerosis unspecified (N02-N03,N05-N07,N26)","GR113-099",107,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Renal failure (N17-N19)","GR113-100",41309,334914895,12.3
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Other disorders of kidney (N25,N27)","GR113-101",20,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Infections of kidney (N10-N12,N13.6,N15.1)","GR113-102",261,334914895,0.1
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Hyperplasia of prostate (N40)","GR113-103",1494,334914895,0.4
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Inflammatory diseases of female pelvic organs (N70-N76)","GR113-104",10,334914895,Unreliable
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Certain conditions originating in the perinatal period (P00-P96)","GR113-108",91,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Congenital malformations, deformations and chromosomal abnormalities (Q00-Q99)","GR113-109",1495,334914895,0.4
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Symptoms, signs and abnormal clinical and laboratory findings, not elsewhere classified (R00-R99)","GR113-110",107631,334914895,32.1
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","All other diseases (Residual) ","GR113-111",217613,334914895,65.0
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Accidents (unintentional injuries) (V01-X59,Y85-Y86)","GR113-112",4427,334914895,1.3
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Transport accidents (V01-V99,Y85)","GR113-113",125,334914895,0.0
,"2025 (provisional and partial)","2025","Diseases of the circulatory system","I00-I99","Motor vehicle accidents (V02-V04,V09.0,V09.2,V12-V14,V19.0-V19.2,V19.4-V19.6,V20-V79,V80.3-V80.5,V81.0-V81.1,V82.0-V82.1,V83-V86,V87.0-V87.8,V88.0-V88.8,V89.0,V89.2)","GR113-114",99,334914895,0.0
